image1,image2,predicted_label,true_label,similarity
dataset/Task_B/val/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,1,1,0.9158419370651245
dataset/Task_B/val/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,1,1,0.78221595287323
dataset/Task_B/val/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,1,1,0.8415552973747253
dataset/Task_B/val/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.9878605604171753
dataset/Task_B/val/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.9542590379714966
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,1,1,0.7347601056098938
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,1,1,0.7341675758361816
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,1,1,0.6486461162567139
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,1,1,0.6905131340026855
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.7083061933517456
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_sunny.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.7017430067062378
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,1,1,0.887756884098053
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,1,1,0.7824129462242126
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,1,1,0.7853012681007385
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.9027332067489624
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_foggy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.8733131885528564
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,1,1,0.8634629249572754
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,1,1,0.8385818004608154
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.9481475353240967
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_blurred.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.9185235500335693
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,1,1,0.8543992638587952
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.8206658363342285
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_rainy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.8218174576759338
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,1,1,0.8492469191551208
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_noisy.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.8792617917060852
dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_resized.jpg,dataset/Task_B/val/Sanjay_Chawla/distortion/Sanjay_Chawla_0001_lowlight.jpg,1,1,0.9580826163291931
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,1,1,0.9872390627861023
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,1,1,0.7040286660194397
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,1,1,0.8036993741989136
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,1,1,0.7494388818740845
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,1,1,0.9580938816070557
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.9632399082183838
dataset/Task_B/val/017_frontal/017_frontal.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.8239537477493286
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,1,1,0.6616647243499756
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,1,1,0.7750692367553711
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,1,1,0.7228047847747803
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,1,1,0.9862086772918701
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.9467803239822388
dataset/Task_B/val/017_frontal/distortion/017_frontal_resized.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.8003107309341431
dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,1,1,0.698110818862915
dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,1,1,0.6458754539489746
dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,1,1,0.6208947896957397
dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.7579541802406311
dataset/Task_B/val/017_frontal/distortion/017_frontal_noisy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.8927628993988037
dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,1,1,0.7889837026596069
dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,1,1,0.7493826150894165
dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.7972391247749329
dataset/Task_B/val/017_frontal/distortion/017_frontal_foggy.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.7944283485412598
dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,1,1,0.6863822937011719
dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.7091363072395325
dataset/Task_B/val/017_frontal/distortion/017_frontal_sunny.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.7282729148864746
dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,1,1,0.9128237366676331
dataset/Task_B/val/017_frontal/distortion/017_frontal_blurred.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.7677503824234009
dataset/Task_B/val/017_frontal/distortion/017_frontal_lowlight.jpg,dataset/Task_B/val/017_frontal/distortion/017_frontal_rainy.jpg,1,1,0.8704933524131775
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,1,1,0.5197597742080688
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,1,1,0.9655717611312866
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,0,1,0.11732759326696396
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,0,1,0.09581969678401947
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,1,1,0.5501580238342285
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,1,1,0.7163375616073608
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,1,1,0.5546071529388428
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.5640008449554443
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0002.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.8434525728225708
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,1,1,0.5643525123596191
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,1,1,0.5811977386474609
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,0,1,0.4431357979774475
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,1,1,0.8944650888442993
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,0,1,0.443672776222229
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,1,1,0.9390987753868103
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.9662973880767822
dataset/Task_B/val/Bruce_Weber/Bruce_Weber_0001.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.5468829274177551
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,0,1,0.18476641178131104
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,0,1,0.15953420102596283
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,1,1,0.5821508169174194
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,1,1,0.7670010328292847
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,1,1,0.6028532385826111
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.61616450548172
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.8937358856201172
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,1,1,0.5271637439727783
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,1,1,0.5591654777526855
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,0,1,0.1310068666934967
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,1,1,0.5308430790901184
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.529779314994812
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_rainy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,0,1,0.22536452114582062
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,0,1,0.4310299754142761
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,0,1,0.10833560675382614
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,0,1,0.4215288758277893
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,0,1,0.42276668548583984
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_sunny.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,0,1,0.22465229034423828
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,0,1,0.4373829960823059
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,1,1,0.891075849533081
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.8792585730552673
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_foggy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.5545289516448975
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,0,1,0.4608462452888489
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,0,1,0.47402411699295044
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_noisy.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.7673935890197754
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,1,1,0.93827223777771
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_lowlight.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.5670201778411865
dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0001_resized.jpg,dataset/Task_B/val/Bruce_Weber/distortion/Bruce_Weber_0002_blurred.jpg,1,1,0.5905182361602783
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,1,1,0.9442317485809326
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,1,1,0.7988646030426025
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,1,1,0.8861294388771057
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,1,1,0.5212463140487671
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,1,1,0.8935028314590454
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.858578622341156
dataset/Task_B/val/Buddy_Ryan/Buddy_Ryan_0001.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.9701259136199951
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,1,1,0.8375560641288757
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,1,1,0.9148880243301392
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,0,1,0.483866423368454
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,1,1,0.9287238121032715
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.8869847059249878
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_lowlight.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.9135035872459412
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,1,1,0.8680621385574341
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,0,1,0.489210844039917
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,1,1,0.803740918636322
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.8638066649436951
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_noisy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.8015690445899963
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,1,1,0.537158727645874
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,1,1,0.8790139555931091
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.8993210792541504
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_blurred.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.9092872738838196
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,1,1,0.547161340713501
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.5849865674972534
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_sunny.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.542984127998352
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,1,1,0.887286901473999
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_foggy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.8761029243469238
dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_rainy.jpg,dataset/Task_B/val/Buddy_Ryan/distortion/Buddy_Ryan_0001_resized.jpg,1,1,0.8603541254997253
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,1,1,0.8915942311286926
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_sunny.jpg,1,1,0.5552223324775696
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_blurred.jpg,1,1,0.8697718977928162
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_rainy.jpg,0,1,0.401119202375412
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_lowlight.jpg,1,1,0.9745103716850281
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_resized.jpg,1,1,0.9869363307952881
dataset/Task_B/val/Teresa_Williams/Teresa_Williams_0001.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_noisy.jpg,1,1,0.6133548021316528
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_sunny.jpg,1,1,0.6371904611587524
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_blurred.jpg,1,1,0.7395764589309692
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_rainy.jpg,0,1,0.3512284457683563
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_lowlight.jpg,1,1,0.9075690507888794
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_resized.jpg,1,1,0.8585615158081055
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_foggy.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_noisy.jpg,1,1,0.582411527633667
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_sunny.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_blurred.jpg,0,1,0.4116453528404236
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_sunny.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_rainy.jpg,0,1,0.4465014338493347
dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_sunny.jpg,dataset/Task_B/val/Teresa_Williams/distortion/Teresa_Williams_0001_lowlight.jpg,1,1,0.5936828255653381
